transaction_amount,transaction_time,customer_age,fraudulent,merchant_category_Electronics,merchant_category_Fuel,merchant_category_Grocery,merchant_category_Restaurants,mode_of_payment_Debit Card,mode_of_payment_Net Banking,mode_of_payment_UPI
3160.9085674482585,17,59,0,0,1,0,0,1,0,0
1302.718887415478,13,39,0,0,0,0,0,0,0,0
3171.8584869825586,14,22,0,1,0,0,0,0,0,0
2702.226971680698,5,67,0,1,0,0,0,1,0,0
3900.3277487799623,23,59,0,1,0,0,0,0,0,1
539.3682909406573,9,40,0,0,1,0,0,0,1,0
3806.33437299763,14,71,0,0,1,0,0,0,0,0
2708.626560487171,3,77,0,1,0,0,0,0,0,0
4815.145059275678,17,32,0,0,0,1,0,1,0,0
1712.651469363237,17,48,0,0,0,1,0,0,1,0
3164.946356204071,16,76,0,0,0,0,0,0,1,0
4660.480387022537,11,26,0,0,0,0,1,0,0,0
517.0360913134429,6,60,0,0,0,0,0,1,0,0
4686.456293746073,15,75,0,1,0,0,0,0,0,1
3440.989182892563,10,70,0,1,0,0,0,0,1,0
343.84611023033364,13,42,0,1,0,0,0,0,0,1
1508.313016899347,2,42,0,0,0,0,1,1,0,0
3542.3195827831814,18,78,1,0,1,0,0,0,0,1
341.4162543365146,17,66,0,0,0,0,1,1,0,0
2912.941448580485,9,38,0,0,0,0,0,0,0,0
1732.685869480019,5,26,0,0,1,0,0,0,0,1
3106.473011248548,12,72,0,0,1,0,0,0,0,0
233.4814588935017,9,65,0,0,0,0,0,0,0,0
4358.32634673112,17,55,0,0,1,0,0,1,0,0
4867.577401041098,19,39,0,0,0,1,0,0,0,1
4844.544887152029,15,60,0,0,0,0,0,0,1,0
3749.510899555909,5,40,0,0,0,0,0,0,0,1
654.7807694525067,12,66,0,0,0,1,0,0,1,0
3792.524663665468,3,21,0,0,0,0,1,0,0,0
127.81164771171355,22,46,0,0,0,0,1,0,0,0
115.50713988734128,13,32,0,0,0,0,1,1,0,0
1621.4330446519584,0,18,0,0,1,0,0,0,1,0
2445.7727360713056,19,71,0,0,0,1,0,0,0,1
3853.185051949927,4,47,0,0,0,0,0,1,0,0
3418.0604061494932,7,46,0,0,0,0,0,1,0,0
2232.284018351858,11,37,0,0,0,0,0,1,0,0
1371.765198076921,1,50,0,0,1,0,0,0,0,1
4985.636878287767,11,58,0,0,1,0,0,1,0,0
2133.775604668685,4,61,0,0,0,0,1,0,0,1
2259.678186526729,21,53,0,0,1,0,0,1,0,0
822.3009868523876,4,77,0,0,0,0,1,0,1,0
3975.073696005897,12,39,0,0,0,0,1,0,0,0
3469.9427177785356,8,30,0,0,0,0,0,0,1,0
1107.744215879858,9,24,0,0,1,0,0,0,1,0
416.4933228511343,0,25,0,0,0,0,1,1,0,0
3404.094013863192,2,45,0,0,0,1,0,0,1,0
3274.2835153342703,17,62,1,0,0,1,0,0,1,0
1369.9313373560556,11,60,0,0,1,0,0,0,1,0
4754.5634934408,2,26,0,0,0,0,0,1,0,0
759.5341694455967,8,42,0,0,0,0,0,0,0,1
2164.5123312077967,1,73,0,0,0,0,1,0,0,0
4718.361521237156,2,33,0,0,1,0,0,0,0,0
2101.537948045981,13,27,0,0,0,1,0,0,0,1
3194.437108582107,3,28,0,0,0,0,1,0,0,1
1990.9840178241575,18,48,0,0,0,0,1,0,1,0
1374.7049357316068,12,29,0,1,0,0,0,0,0,0
4919.968351559342,6,77,0,0,1,0,0,0,0,1
2049.62336154364,11,48,0,0,0,0,1,0,1,0
4471.0255223772765,2,31,0,0,0,1,0,0,0,0
1153.6232564259756,22,68,0,1,0,0,0,1,0,0
1069.457996605291,22,61,0,0,0,1,0,1,0,0
160.51474400813424,8,49,0,0,0,0,0,0,0,0
3260.075792752546,1,67,0,1,0,0,0,0,0,0
1845.789086900187,21,70,0,1,0,0,0,1,0,0
4322.469457948987,8,34,0,0,0,0,1,1,0,0
2368.683483924328,11,52,0,0,0,0,0,0,0,0
4841.126172434035,11,18,0,0,0,0,1,0,1,0
931.6999509370901,14,46,0,0,1,0,0,0,0,1
4343.772723938276,1,68,0,0,0,1,0,0,0,1
3884.10127969475,17,78,0,0,0,1,0,0,0,0
3855.7546139970395,12,21,0,0,0,0,1,0,0,1
4224.692224443854,13,40,0,0,0,1,0,1,0,0
3806.3148347602796,4,45,0,0,0,1,0,1,0,0
3132.9705065489197,9,33,0,0,1,0,0,0,0,1
660.5681640235259,11,29,0,0,0,0,0,0,0,0
167.46826655880332,9,70,0,1,0,0,0,1,0,0
4604.634999839356,23,38,0,0,0,0,1,0,1,0
3085.1683210310866,10,62,0,0,0,0,1,0,1,0
3983.703768426001,1,34,0,0,1,0,0,1,0,0
2410.2041458051876,4,57,0,0,1,0,0,1,0,0
590.9544038671604,6,30,0,1,0,0,0,0,0,1
630.3030320517395,5,69,0,0,0,0,0,0,0,0
3429.398609708712,21,75,0,0,0,0,1,0,0,1
2154.377945022816,22,49,0,0,1,0,0,0,0,0
1006.6210098681819,2,54,0,0,0,0,1,0,1,0
2460.514760973477,12,67,0,0,0,1,0,0,1,0
325.72364069029476,2,32,0,0,0,0,1,0,0,0
2911.9471525624217,23,29,0,0,0,0,0,0,0,1
1348.6220551533129,20,78,0,0,0,0,0,1,0,0
3988.807707682755,5,66,0,0,0,0,1,0,0,0
1555.257984823251,10,74,0,0,0,1,0,0,0,1
2278.824644663597,16,32,0,0,0,0,0,0,1,0
63.044596840962676,9,51,0,0,1,0,0,1,0,0
366.8722045338216,11,23,0,0,0,0,1,0,1,0
1965.5053142513907,16,34,0,0,0,1,0,0,0,0
2402.2944794120317,3,65,0,0,1,0,0,0,1,0
3002.1026378559222,1,66,0,0,0,0,1,0,1,0
1461.8545806529696,10,74,0,0,0,1,0,0,0,0
3476.43452120208,6,37,0,0,1,0,0,1,0,0
4301.311373960077,1,26,0,0,0,0,0,0,0,0
3900.3556895222823,17,76,0,0,0,0,1,0,0,1
202.89603261504394,20,22,0,0,0,0,1,0,0,0
2405.1322015528553,3,40,0,0,0,0,0,0,0,0
529.1262411987834,7,50,0,1,0,0,0,1,0,0
1214.0148542333247,19,55,0,0,1,0,0,0,0,1
4933.379653369397,13,73,0,0,0,0,0,0,1,0
716.7652367930585,11,31,0,0,0,0,1,0,1,0
2496.9463264895235,21,34,0,0,1,0,0,0,1,0
3092.6878929190048,20,74,0,0,1,0,0,0,1,0
3513.8125278677994,17,36,0,1,0,0,0,1,0,0
2800.4451740171357,10,50,0,0,0,0,1,0,0,1
53.80538285882238,7,18,0,0,0,1,0,1,0,0
1635.6742346787394,1,30,0,1,0,0,0,0,0,0
2590.9696587066337,14,63,0,1,0,0,0,0,0,1
443.89316322844263,8,44,0,0,0,1,0,0,0,1
1756.3815213898579,18,23,0,0,0,1,0,0,1,0
170.849528412876,19,76,0,1,0,0,0,0,1,0
397.49959328932863,7,23,0,0,1,0,0,0,1,0
1987.6317646269724,18,50,0,0,0,0,0,0,1,0
667.9151914450864,4,47,0,0,0,0,0,0,0,0
2839.866537066483,10,63,0,1,0,0,0,0,1,0
3448.8775208406423,14,52,0,0,1,0,0,1,0,0
4003.930562049869,7,40,0,0,0,1,0,0,0,1
1004.7504700028264,18,27,0,1,0,0,0,0,0,0
841.5754983840534,22,68,0,0,0,0,1,0,0,0
527.3163624703293,7,36,0,0,1,0,0,0,0,1
3183.9690964704655,18,68,0,0,0,0,1,0,0,1
3533.8462538020713,17,45,0,0,0,0,1,0,0,1
162.77279340408197,9,40,0,1,0,0,0,0,0,0
4681.380169987231,6,21,0,0,1,0,0,1,0,0
264.5965618391047,8,37,0,0,0,0,1,1,0,0
2708.775194828847,0,36,0,0,1,0,0,0,0,1
3546.7572946573273,18,59,0,0,0,0,0,0,0,0
4355.490773111697,4,44,0,0,0,0,1,0,1,0
3571.8642260014767,18,74,0,0,0,0,1,0,0,0
4009.6317749336104,0,51,0,0,1,0,0,0,0,1
1700.5537117513163,14,21,0,0,0,0,0,0,0,0
4075.0514431638285,15,73,0,0,0,0,1,0,0,0
405.1736576914523,22,55,0,1,0,0,0,0,0,0
4474.609197022335,6,79,0,0,1,0,0,0,1,0
2740.2239188879125,11,24,0,0,1,0,0,0,0,1
4087.402360962656,7,65,0,0,0,0,1,0,0,1
2264.329831168909,4,78,0,0,0,0,0,0,0,1
3219.6705875066423,9,24,0,0,0,0,1,1,0,0
2634.3812913758857,20,67,0,0,0,1,0,1,0,0
3659.2896611678825,4,69,0,0,0,0,1,0,0,1
412.74176024279495,16,43,0,0,0,1,0,0,0,0
306.4586595328662,4,43,0,1,0,0,0,0,0,0
1239.2806538806815,21,71,0,0,1,0,0,0,0,1
801.9256771653758,14,36,0,0,1,0,0,0,1,0
4359.558915128047,12,26,0,0,0,0,0,0,1,0
1099.9738668534314,0,78,0,0,0,0,1,0,0,0
4879.446952816561,10,37,0,1,0,0,0,0,0,0
1687.7944798966787,22,59,0,0,0,1,0,1,0,0
914.6789888650529,0,62,0,0,0,0,0,0,1,0
3949.5440431766833,10,67,0,1,0,0,0,0,0,0
3295.245338626876,17,33,0,1,0,0,0,0,0,0
2493.4876036834294,17,71,0,0,0,1,0,0,0,1
2779.040936933468,20,34,0,0,0,1,0,1,0,0
3597.412882469958,15,39,0,0,1,0,0,0,1,0
1146.131432949837,12,30,0,0,0,0,1,0,1,0
4981.687910703426,6,29,0,0,0,0,0,1,0,0
4874.091844923182,0,27,0,0,0,0,1,0,0,0
3253.3768033029496,15,18,0,0,0,0,0,0,1,0
1001.7145423910799,0,49,0,1,0,0,0,0,1,0
3402.7400709443,16,47,0,0,0,1,0,0,1,0
365.63105285098334,5,25,0,0,0,1,0,0,0,1
158.1092485180013,1,38,0,1,0,0,0,1,0,0
1292.1260281135123,16,39,0,1,0,0,0,0,1,0
2315.801668912885,5,35,0,0,0,0,0,1,0,0
4342.021164514861,13,19,0,1,0,0,0,0,0,0
3637.2095034827084,17,65,0,0,0,0,0,1,0,0
3714.8190733939055,5,61,0,0,0,0,1,0,0,1
2130.3392055681365,9,26,0,0,0,1,0,0,0,1
1732.9452877720798,23,20,0,0,0,1,0,1,0,0
1858.3386211080906,17,71,0,0,0,1,0,0,0,1
4938.309570861609,8,43,0,0,0,0,1,0,1,0
205.34541110535,7,38,0,0,0,0,1,0,0,1
4335.822323131631,9,47,0,0,1,0,0,0,0,0
2895.483665819105,16,45,0,0,0,0,0,1,0,0
2195.8840188520044,22,53,0,0,0,0,0,1,0,0
3627.6620137736068,5,43,0,0,1,0,0,0,0,0
2435.9113624163906,13,51,0,0,0,1,0,0,0,0
4367.749074217894,21,25,0,0,0,0,0,0,0,0
4504.0058107362365,21,27,0,0,0,0,0,0,0,0
2111.49602973291,5,65,0,0,0,1,0,0,1,0
1387.7548471890825,6,72,0,1,0,0,0,0,0,1
2963.789891323844,11,60,0,1,0,0,0,0,0,1
4562.254911355371,2,67,0,0,1,0,0,0,1,0
1057.2576340833045,13,71,0,0,0,0,1,0,0,0
3116.7180848995963,21,31,0,0,0,0,0,1,0,0
3159.64329936214,18,57,0,0,0,0,0,1,0,0
3666.8995469643287,22,72,0,0,1,0,0,1,0,0
662.1805872106627,15,32,0,0,1,0,0,0,0,0
3580.5456985870323,6,34,0,0,0,0,0,0,1,0
4545.617440724876,7,70,0,0,0,1,0,0,1,0
902.5171288068586,17,35,0,0,0,1,0,0,1,0
1191.5289079947688,12,49,0,0,0,0,1,0,0,1
4857.11849473799,20,55,0,0,0,0,0,0,0,1
908.9798787839014,8,40,0,0,0,0,0,0,0,1
4272.653541381048,9,79,0,0,0,0,0,0,0,1
2463.9278929579336,20,63,0,0,0,0,0,1,0,0
1239.9192166438693,22,40,0,0,1,0,0,1,0,0
4354.395756856195,8,52,0,1,0,0,0,0,1,0
2229.299748738314,14,56,0,0,0,0,0,0,0,1
2576.5126828788025,19,32,0,1,0,0,0,0,1,0
1799.3706801518297,1,70,0,0,0,1,0,0,0,0
2966.7895029174624,12,41,0,0,0,0,1,0,0,1
821.8017435621887,1,45,0,0,0,1,0,0,0,1
1958.4522755755447,18,33,0,0,0,0,0,0,1,0
4847.214550064761,1,33,0,0,0,1,0,0,1,0
1294.376496342132,2,57,0,0,1,0,0,0,0,0
3285.3996393837547,5,56,0,1,0,0,0,0,1,0
1629.3243708023508,2,23,0,0,0,0,0,0,0,1
3868.4982628045705,9,19,0,0,1,0,0,1,0,0
658.7139352881574,23,71,0,1,0,0,0,0,0,0
4849.256120167331,5,30,0,0,1,0,0,0,0,0
2271.6787592112782,22,61,0,0,0,1,0,0,0,1
1184.0720644155874,15,64,0,0,0,0,0,1,0,0
372.11625291341323,16,76,0,0,0,1,0,0,1,0
852.940735912266,18,26,0,0,0,0,1,0,1,0
2601.2708730373083,2,51,0,0,0,0,0,1,0,0
1688.330866274275,17,34,0,0,0,1,0,1,0,0
4145.272412583634,6,44,0,0,0,0,0,0,0,1
2157.2831806907207,8,46,0,1,0,0,0,0,1,0
1247.3277915752114,19,54,0,0,0,0,0,0,0,1
3087.63920808713,11,60,0,0,0,0,0,0,1,0
3535.352198342802,4,39,0,1,0,0,0,0,1,0
839.3743299652446,2,68,0,0,0,1,0,1,0,0
842.2579853601467,10,41,0,0,0,0,0,0,0,1
188.17377753304714,3,24,0,0,1,0,0,1,0,0
3683.3280652528742,4,51,0,0,0,0,0,0,0,1
3320.7036154709162,0,65,0,0,0,1,0,0,1,0
2375.78122437032,17,29,0,1,0,0,0,0,0,0
4221.63139260114,11,40,0,0,0,1,0,0,0,0
4029.3224139855156,12,32,0,0,0,0,1,0,0,1
2928.845050161777,8,50,0,0,0,0,0,0,0,1
4342.015046163727,1,74,0,0,0,0,0,1,0,0
1033.1768441336574,4,30,0,1,0,0,0,0,1,0
564.0384988916508,12,40,0,0,0,0,0,0,0,0
1352.3993095273631,15,55,0,0,1,0,0,1,0,0
290.14884616612767,15,49,0,0,1,0,0,0,0,1
2658.191792365155,23,62,0,0,0,1,0,0,1,0
4683.345433013333,2,67,0,1,0,0,0,1,0,0
201.5209856392057,21,52,0,0,0,0,1,1,0,0
614.9390204800839,3,18,0,0,0,1,0,0,0,1
2263.734146275759,10,64,0,1,0,0,0,0,1,0
4669.705712551885,22,75,0,1,0,0,0,0,0,0
1584.1997443588689,13,62,0,0,0,1,0,1,0,0
2538.6378693985203,2,22,0,0,0,1,0,0,0,1
212.65643095670853,15,74,0,0,0,0,0,1,0,0
745.9742888056338,21,30,0,0,0,0,1,0,0,1
4933.21746417944,14,71,0,0,1,0,0,0,0,1
4825.7678886980475,9,22,0,0,0,0,0,0,0,1
29.67520476737603,8,77,0,1,0,0,0,0,1,0
4759.299868189079,10,49,0,0,0,0,1,0,0,0
3197.4040893884244,15,68,0,0,0,0,1,0,1,0
4340.25188112751,9,38,0,0,0,1,0,0,0,0
2276.4255788911264,16,41,0,0,0,0,1,0,0,1
2580.402162753355,18,77,0,0,0,0,1,0,0,0
2446.7886683833162,1,35,0,1,0,0,0,0,1,0
3335.986966442791,23,38,0,0,0,0,0,1,0,0
702.558017507783,22,71,0,0,0,0,1,0,1,0
154.7180814140264,1,27,0,0,0,1,0,0,1,0
1543.1100582479987,5,41,0,0,0,0,0,0,1,0
3524.8804098695505,18,57,0,0,0,1,0,0,1,0
1013.257993354127,7,64,0,0,0,0,1,0,1,0
3368.795004457962,2,38,0,0,0,0,0,0,0,0
4849.710670305816,13,42,0,0,0,0,1,0,0,0
474.03407536814484,15,69,0,1,0,0,0,1,0,0
3364.647580534506,0,77,0,0,0,0,0,0,1,0
2221.532345426333,20,74,0,0,0,1,0,0,1,0
4341.370560615639,2,76,0,1,0,0,0,1,0,0
889.8631982896926,21,40,0,0,1,0,0,1,0,0
3464.666631369692,17,39,0,0,0,1,0,0,0,1
4191.38587179231,8,21,0,0,0,0,1,1,0,0
4723.348026272746,5,51,0,0,0,1,0,1,0,0
3417.823901306781,22,73,0,0,1,0,0,1,0,0
2488.3879462220943,20,23,0,0,0,1,0,0,0,1
3091.1469648050634,0,45,0,1,0,0,0,0,0,0
4345.1803974711975,20,48,0,0,0,1,0,0,0,1
2855.1956844609545,9,52,0,0,0,0,0,0,0,0
156.78336318570013,5,56,0,0,1,0,0,1,0,0
4655.0887340573545,22,59,0,0,0,1,0,0,0,1
3449.186121402648,11,40,0,0,1,0,0,0,0,1
3384.1843619573465,3,23,0,1,0,0,0,0,0,0
1082.2973862265974,12,33,0,0,0,0,0,0,0,1
3296.1329238121225,16,19,0,0,0,0,1,0,0,1
1972.3527062425217,7,41,0,0,0,1,0,0,1,0
3257.908720322253,19,34,0,1,0,0,0,0,0,0
537.4321863884137,2,62,0,0,1,0,0,0,0,1
3290.937296492165,11,18,0,0,1,0,0,0,0,1
4997.071560224479,6,23,0,1,0,0,0,1,0,0
245.81913410847736,11,22,0,0,0,1,0,0,1,0
4885.98505018548,1,74,0,0,0,0,1,0,1,0
2037.5052638107386,23,62,0,0,0,1,0,1,0,0
4354.413484434609,13,77,0,0,0,0,0,1,0,0
3913.015492871076,21,72,0,0,0,1,0,1,0,0
2837.2462236284055,22,67,0,0,0,0,0,1,0,0
3693.553800210376,4,46,0,0,1,0,0,0,1,0
4393.185228700233,8,29,0,0,0,0,0,0,0,1
2023.6809066469098,20,56,1,0,0,0,1,0,0,1
1638.5306420083773,10,64,0,1,0,0,0,1,0,0
3339.6289608901056,4,20,0,0,0,0,0,0,0,0
4040.1904799965864,2,65,0,0,0,1,0,1,0,0
3812.6142482091955,16,18,0,0,0,0,0,0,0,1
3990.079176048879,1,44,0,0,1,0,0,0,0,0
2180.7386574906004,23,65,0,0,0,0,0,1,0,0
4090.081909794233,0,41,0,0,0,0,1,0,0,0
605.4442315761892,6,79,0,0,0,0,0,1,0,0
2724.7230443144435,13,61,0,0,0,0,1,0,1,0
33.764509188117245,4,36,0,0,0,1,0,0,0,1
1626.30622035185,18,76,0,0,1,0,0,1,0,0
1835.4753666826323,10,25,0,1,0,0,0,0,0,0
1983.8825945882306,22,72,0,0,0,1,0,0,0,1
3478.8586974158616,1,61,0,0,0,1,0,1,0,0
1945.847715845377,7,64,0,1,0,0,0,1,0,0
2246.2246449995405,8,19,0,0,0,0,0,1,0,0
1191.5329337172657,2,78,0,0,0,0,0,1,0,0
1869.3926991885537,1,47,0,0,0,0,0,0,1,0
1140.2117881794416,6,47,0,0,1,0,0,0,0,1
370.61363922337597,4,66,0,0,0,1,0,0,1,0
3019.225723939983,20,56,0,0,0,0,1,0,0,1
3342.722928782306,4,62,0,1,0,0,0,1,0,0
3099.3542783180246,19,49,0,0,0,1,0,0,0,1
2320.152748783859,12,18,0,0,0,0,0,0,0,0
1902.029971995253,20,55,0,1,0,0,0,0,0,1
4317.351579611267,19,30,0,0,0,0,1,0,0,0
2597.813516755409,5,28,0,0,0,1,0,0,0,0
2398.513478760506,19,27,0,0,0,1,0,0,1,0
133.08211870314625,17,65,0,0,1,0,0,0,0,1
1709.5328989926509,1,76,0,0,0,1,0,1,0,0
1904.077115835356,5,43,0,0,0,1,0,0,0,1
1997.119790580018,8,73,0,0,0,0,1,0,1,0
2902.9609842905247,2,72,0,0,0,0,1,0,0,0
2670.3447209007577,0,37,0,1,0,0,0,0,0,0
3041.485938503256,0,34,0,0,0,0,0,0,1,0
3825.5918914029307,18,34,0,0,0,0,1,0,1,0
4065.863764886887,4,21,0,1,0,0,0,0,0,1
3592.0247657513396,12,22,0,0,0,1,0,0,0,0
4777.840861294899,18,77,0,1,0,0,0,0,1,0
96.07175046842634,11,40,0,1,0,0,0,0,0,1
982.9110384893128,15,63,0,1,0,0,0,0,0,1
42.77656051581989,18,69,0,1,0,0,0,1,0,0
3239.136197202242,2,27,0,0,0,0,1,0,0,0
4490.662592005185,11,63,0,0,0,0,0,0,0,1
1221.1940713986148,4,45,1,1,0,0,0,0,1,0
4635.537551257552,1,50,0,0,1,0,0,0,0,0
306.03561449635646,21,60,0,0,0,1,0,0,1,0
4672.507953893544,6,43,0,0,0,1,0,0,1,0
1761.3553227619739,12,72,0,0,0,1,0,0,0,1
511.5970381038365,14,67,0,0,0,1,0,0,0,1
2431.9294371356964,21,65,0,0,0,1,0,1,0,0
1287.5989557639373,2,46,0,1,0,0,0,0,1,0
1427.9401452998045,20,44,0,0,0,0,0,0,0,1
1539.9133748068014,19,35,0,0,1,0,0,1,0,0
4016.114359674154,4,57,1,0,0,0,1,0,0,0
2698.1105769928963,23,77,0,0,1,0,0,1,0,0
1559.9819572842382,7,27,0,0,0,0,1,1,0,0
3053.617247638037,21,75,0,0,0,0,1,0,1,0
3582.172617744852,0,59,0,0,1,0,0,0,0,0
1366.7568836640012,7,22,0,1,0,0,0,0,1,0
2070.677762119131,23,27,0,0,0,1,0,0,1,0
613.821036218053,17,67,0,1,0,0,0,1,0,0
909.8410009257282,19,38,0,0,0,1,0,1,0,0
3407.1836805550893,15,41,0,0,0,0,0,0,0,1
911.2845467396565,17,55,0,0,0,0,1,1,0,0
2628.1911014169655,19,20,0,0,1,0,0,0,0,1
3546.6860773035514,11,57,0,0,0,0,0,0,1,0
538.8502308582455,12,48,0,0,0,1,0,1,0,0
2838.7245370463734,12,79,0,1,0,0,0,0,0,0
1286.531104588312,9,58,0,0,1,0,0,0,0,0
4814.8197418117115,6,54,0,0,0,0,1,0,1,0
2420.310505366024,13,78,0,0,0,0,0,0,1,0
4030.932786126915,23,19,0,0,0,0,1,1,0,0
2753.3815780705277,15,19,0,0,0,1,0,0,0,1
221.84560160982173,14,56,0,0,0,0,1,1,0,0
3167.5911210921417,11,66,1,1,0,0,0,0,0,1
4757.259694322252,8,59,0,0,0,0,0,1,0,0
3010.0510416309244,7,61,0,0,0,0,0,0,0,0
4096.848352836817,17,51,0,1,0,0,0,0,0,0
4421.611284425297,22,59,0,0,0,0,1,0,0,1
1144.2584608849177,17,37,0,1,0,0,0,1,0,0
1064.163975341592,12,50,0,0,1,0,0,0,1,0
3056.850039310704,17,21,0,1,0,0,0,0,0,1
2058.08720668449,14,62,1,0,0,0,1,0,0,0
4200.107207819268,3,61,0,1,0,0,0,0,0,1
4500.615501373066,16,28,0,0,0,1,0,1,0,0
1770.339789617077,4,78,0,1,0,0,0,0,1,0
1188.168442077538,21,59,0,1,0,0,0,0,1,0
3903.7249486430896,15,64,0,0,0,0,1,0,0,1
1377.6561475629399,8,22,0,0,1,0,0,1,0,0
4113.958520975823,9,42,0,0,1,0,0,1,0,0
2121.5725769755704,23,66,0,0,0,0,1,0,1,0
3339.411746960895,17,77,0,0,0,0,1,0,0,0
482.19889260416755,16,54,0,0,0,0,1,1,0,0
3121.177326759482,17,51,0,0,0,1,0,0,1,0
2261.5795552924596,6,26,0,0,0,0,0,0,1,0
2935.109273561493,3,23,0,1,0,0,0,1,0,0
844.2309676855928,4,35,0,0,0,0,1,1,0,0
3685.68435599619,22,31,0,0,0,0,1,0,0,1
4314.671402328427,15,36,0,0,0,0,1,0,0,0
1087.6153014534243,2,31,0,0,1,0,0,0,0,1
483.0942048232078,17,57,0,0,0,0,1,0,0,1
123.0747373014503,22,34,0,1,0,0,0,0,1,0
3211.6476447141135,20,77,0,0,0,0,1,0,1,0
3037.4347102634597,13,52,0,1,0,0,0,0,0,0
2735.7535765067796,14,46,0,0,0,1,0,0,0,1
1163.5757450992971,16,59,0,0,0,0,0,0,0,1
1957.5754495480458,0,34,0,0,1,0,0,0,1,0
2974.409294254934,20,76,0,1,0,0,0,0,1,0
2486.3504600015513,16,60,0,0,0,1,0,1,0,0
4938.988673473362,22,25,0,0,0,0,0,0,0,1
686.516564020882,10,18,1,0,0,0,0,0,0,0
3477.247047467731,16,62,0,0,0,0,0,0,0,1
2024.572246680939,13,70,0,1,0,0,0,0,1,0
2143.8570765534455,19,53,0,0,0,1,0,1,0,0
3589.4008394625903,18,24,0,0,0,0,1,0,0,1
3463.7185758652263,20,63,0,0,0,1,0,0,0,0
4956.32368854243,6,22,0,0,0,1,0,0,1,0
646.3294758233556,23,41,0,0,0,1,0,1,0,0
525.0276986739109,12,45,0,1,0,0,0,0,0,1
3623.072391558062,17,79,0,1,0,0,0,0,0,0
2894.0426504470133,22,60,0,1,0,0,0,0,1,0
1374.4325294662303,13,34,0,0,0,1,0,0,0,0
401.6997480999881,0,54,0,1,0,0,0,0,0,1
432.86295673417055,6,37,0,0,0,0,0,0,1,0
4471.483418947271,7,20,0,1,0,0,0,0,0,1
963.3772869701208,17,54,0,0,1,0,0,1,0,0
1620.240952767026,8,43,0,1,0,0,0,0,0,1
1137.1487291238052,0,32,0,1,0,0,0,1,0,0
1778.2065476305268,21,68,0,1,0,0,0,0,0,1
351.7720945167364,16,65,0,1,0,0,0,0,0,0
2597.7036555868103,18,25,0,0,1,0,0,0,0,0
342.72475514311344,5,30,0,0,0,0,1,0,1,0
4002.780756572696,2,65,0,1,0,0,0,0,0,0
1172.391849142613,23,20,0,0,0,0,0,0,0,0
2702.3595134495304,4,18,0,0,1,0,0,1,0,0
4400.995042369484,1,26,0,0,0,0,1,0,0,0
3256.132458390735,19,48,0,1,0,0,0,1,0,0
2667.12414382392,3,58,0,0,0,0,1,1,0,0
1625.0470968113011,9,71,1,0,0,0,0,1,0,0
1668.3445557256987,9,43,0,0,1,0,0,0,0,1
3349.0873412149595,23,34,0,0,1,0,0,1,0,0
4970.726109299731,20,73,0,0,0,0,1,0,0,1
3310.886753297646,10,51,0,1,0,0,0,1,0,0
2791.1281697632744,15,26,0,0,0,1,0,0,0,1
3654.599298645034,16,79,0,0,1,0,0,0,1,0
2328.7020333571722,15,73,0,0,0,1,0,0,1,0
305.4110012909222,6,68,0,0,1,0,0,0,0,1
2813.6725953101595,15,30,0,1,0,0,0,0,1,0
4788.338296104374,2,22,0,1,0,0,0,0,0,0
880.6381970765099,15,58,0,0,1,0,0,1,0,0
3451.5744296492253,7,30,0,0,0,0,1,0,0,1
1008.6637748519871,11,18,0,1,0,0,0,0,1,0
2681.459283943041,2,42,0,1,0,0,0,0,1,0
487.8988659853645,16,64,0,0,0,0,0,0,0,0
2254.6028266096346,20,21,0,1,0,0,0,1,0,0
3782.035827831754,17,53,0,0,0,0,0,0,0,0
1741.1197635737155,10,69,0,1,0,0,0,0,0,1
3326.234063813654,3,27,0,1,0,0,0,0,1,0
3978.272554144697,15,45,0,0,0,0,1,0,1,0
4636.253208299866,16,74,0,0,0,0,1,0,1,0
1177.0371988679904,8,79,0,1,0,0,0,0,0,0
1999.5829994674941,5,23,0,0,1,0,0,0,0,0
766.317986585435,23,44,0,0,1,0,0,1,0,0
4962.455093281084,19,73,0,1,0,0,0,0,0,1
4635.369834781855,1,29,0,0,1,0,0,1,0,0
2702.085865751395,8,79,0,1,0,0,0,1,0,0
4210.956305410225,20,69,0,0,0,0,1,0,1,0
2607.1850964738505,5,65,0,0,0,1,0,0,0,0
3119.810511573785,2,20,0,0,0,0,0,0,0,1
450.176538419503,19,63,0,0,1,0,0,1,0,0
3777.5757503815557,5,50,0,0,1,0,0,0,0,1
642.9288507579979,6,27,0,0,0,0,1,0,1,0
4131.207813111379,0,48,0,0,1,0,0,1,0,0
3911.2302979135775,22,32,1,1,0,0,0,0,0,0
3545.179765226167,0,24,0,1,0,0,0,1,0,0
185.62110072118676,4,53,0,0,0,1,0,0,1,0
1519.1261379469165,5,31,0,0,0,1,0,1,0,0
1319.2472867046602,12,73,0,0,0,1,0,0,1,0
1803.8813553202378,1,65,0,1,0,0,0,1,0,0
442.7755200853735,14,31,0,0,0,1,0,0,0,1
4685.104326040158,14,20,0,0,0,1,0,0,0,0
2771.2421923583192,12,66,0,1,0,0,0,0,1,0
1531.0939317368277,13,70,0,0,0,0,1,0,0,1
1987.9226777860456,21,63,0,0,1,0,0,0,1,0
2238.776689821654,6,67,0,0,0,0,0,1,0,0
3004.9686951362833,13,20,0,1,0,0,0,0,1,0
